region,claimdy,claim,dyadnum,chal,tgt,dyad,year,icowsal,icowsalc,salchal,saltgt,saltan,salint,salintc,salintt,tchomechal,tchometgt,tcpop,tcresource,tcstratloc,tcidenchal,tcidentgt,tchistchal,tchisttgt,tcoffshore,tcentirecl,midissyr,midfatyr,waryr,recmid5,recmid10,recmidwt,recfat5,recfat10,recfatwt,recwar5,recwar10,recwarwt,version
1,201,2,1,2,200,2200,1816,3,1,2,1,0,3,2,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,201,2,1,2,200,2200,1817,3,1,2,1,0,3,2,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1816,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1817,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1818,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1819,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1820,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1821,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1822,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1823,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1824,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1825,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1826,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1827,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1828,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1829,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1830,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1831,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1832,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1833,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1834,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1835,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1836,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1837,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1838,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1839,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1840,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1841,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,.9,0,0,0,0,0,0,1.01
1,401,4,1,2,200,2200,1842,5,2,3,2,2,3,2,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,1,.8,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1971,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1972,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1973,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1974,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1975,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1976,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1977,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1978,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1979,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1980,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1981,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1982,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1983,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1984,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1985,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1986,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1987,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1988,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1989,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1990,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1991,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1992,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1993,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1994,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1995,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1996,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1997,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1998,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,1999,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,2000,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,501,5,1,2,20,2020,2001,5,2,2,3,2,3,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,601,6,1,2,200,2200,1816,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,601,6,1,2,200,2200,1817,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,601,6,1,2,200,2200,1818,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1816,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1817,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1818,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1819,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1820,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1821,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1822,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1823,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1824,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1825,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1826,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1827,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1828,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1829,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1830,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1831,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1832,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1833,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1834,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1835,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1836,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1837,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1838,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1839,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1840,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1841,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1842,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1843,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1844,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1845,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,801,8,1,2,200,2200,1846,7,2,4,3,4,3,2,1,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.01
1,802,8,2,2,230,2230,1816,4,1,3,1,2,2,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,802,8,2,2,230,2230,1817,4,1,3,1,2,2,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,802,8,2,2,230,2230,1818,4,1,3,1,2,2,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,802,8,2,2,230,2230,1819,4,1,3,1,2,2,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,802,8,2,2,230,2230,1820,4,1,3,1,2,2,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,802,8,2,2,230,2230,1821,4,1,3,1,2,2,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,803,8,3,230,200,200230,1816,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,803,8,3,230,200,200230,1817,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,803,8,3,230,200,200230,1818,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,803,8,3,230,200,200230,1819,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,803,8,3,230,200,200230,1820,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,803,8,3,230,200,200230,1821,3,1,1,2,2,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1846,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1847,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1848,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1849,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1850,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1851,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1852,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1853,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1854,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1855,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1856,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1857,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1858,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1859,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1860,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1861,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1862,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1863,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1864,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1865,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1866,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1867,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1868,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1869,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1870,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1871,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,804,8,4,2,200,2200,1872,7,2,4,3,4,3,2,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1821,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1822,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1823,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1824,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1825,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1826,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1827,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1828,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1829,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1830,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1831,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1832,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1833,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1834,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1835,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1836,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1837,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1838,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1839,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1840,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1841,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1842,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1843,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1844,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1845,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1846,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1847,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1848,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1849,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
1,1001,10,1,365,200,200365,1850,7,2,3,4,6,1,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01
